PRODUCTO;MARCA;CODIGO;DESCRIPCION;EQUIVALENCIAS;APLICACIÓN;INFO;imagen
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;Punto Regatta 85/100 1.5 / 1.6 / 2.0;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;HYUNDAI Stellar ;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;MITSUBISHI - Continuación Sapporo 1.6 / 2.0  (Single Carb);;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;PEUGEOT 404 ;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;RENAULT R11 1.4 / 1.6  TL / TS;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;RENAULT R19 1.7 RT;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;RENAULT R9 1.6 RN / RL;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;RENAULT Trafic 1.4 / 1.6;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;ROVER Land Rover ;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;TOYOTA Celica ;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;TOYOTA Corolla ;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;TOYOTA Corona ;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;TOYOTA Starlet ;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;VOLKSWAGEN Carat CD / GS;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;VOLKSWAGEN Gacel / Senda 1.6 / 1.8 / GL / GS;;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;VOLKSWAGEN Gol 1.6 / 1.8 (AP);;;;None.jpg
Bujia de encendido;NGK;BP5ES - BP5EY - BPR5EGP - BPR5EIX;VOLKSWAGEN Gol 1.6 / 1.8 / 2.0 (AP);;;;None.jpg
Bujia de encendido;NGK;BP5ESZ -  - BPR5EGP - BPR5EIX;RENAULT Twingo 1.2 8v (motor C3G);;;;None.jpg
Bujia de encendido;NGK;BP5ESZ -  - BPR5EGP - BPR5EIX;RENAULT Twingo 1.2 8v (motor C3G);;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;CITROËN 2 CV ;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;600 600 / 800 Coupe 600 (rosca corta) / 800;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT IKA Motor Tornado;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R12 1.4 / 1.6  TL / TS / GTS;;;11002 - BN2;29657.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R18 1.4 / 1.6  TL / TS / GTS;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R4 S / GTL;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R5 L;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R6 GTL;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;VOLKSWAGEN Escarabajo ;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;VOLKSWAGEN Kombi 1.3 / 1.5 / 1.6;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;CITROËN 2 CV ;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;600 600 / 800 Coupe 600 (rosca corta) / 800;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT IKA Motor Tornado;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R12 1.4 / 1.6  TL / TS / GTS;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R18 1.4 / 1.6  TL / TS / GTS;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R4 S / GTL;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R5 L;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;RENAULT R6 GTL;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;VOLKSWAGEN Escarabajo ;;;;None.jpg
Bujia de encendido;NGK;BP5HS -  -  - ;VOLKSWAGEN Kombi 1.3 / 1.5 / 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;CITROËN CX Athena 2.0;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;CITROËN Visa I / II / LNA ;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;CITROËN Visa LNA / Visa Club ;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;FORD Sierra XR4 ;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;FORD Taunus 2.3 GT / SP5;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;MERCEDES BENZ 190 E 1.8 / 2.0 / 2.3 / 2.5 16v;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;MERCEDES BENZ 200 E 2.0;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;MERCEDES BENZ 230 E 2.3;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;MERCEDES BENZ 260 E/SE 2.6;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;"MERCEDES BENZ 300 E/CE (124) /
SE/SEL (126) 3.0";;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;PEUGEOT 505 2.2;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;PEUGEOT 604 2.2;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT Fuego 2.0 / GTA / GTX;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT Fuego 2.2 / GTA / GTX;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT R18 2.0  TL / GTX;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT R21 Nevada 2.2;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT Trafic 2.0;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;CITROËN CX Athena 2.0;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;CITROËN Visa I / II / LNA ;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;CITROËN Visa LNA / Visa Club ;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;FORD Sierra XR4 ;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;FORD Taunus 2.3 GT / SP5;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;MERCEDES BENZ 190 E 1.8 / 2.0 / 2.3 / 2.5 16v;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;MERCEDES BENZ 200 E 2.0;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;MERCEDES BENZ 230 E 2.3;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;MERCEDES BENZ 260 E/SE 2.6;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;"MERCEDES BENZ 300 E/CE (124) /
SE/SEL (126) 3.0";;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;PEUGEOT 505 2.2;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;PEUGEOT 604 2.2;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT Fuego 2.0 / GTA / GTX;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT Fuego 2.2 / GTA / GTX;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT R18 2.0  TL / GTX;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT R21 Nevada 2.2;;;;None.jpg
Bujia de encendido;NGK;BP6EFS -  -  - ;RENAULT Trafic 2.0;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;128 131 / 132 / Ritmo 1.5;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;Doblò Cargo Ducato 2.0;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;NISSAN 200 SX (Z20E);;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;NISSAN Terrano (Z 24 S);;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;RENAULT R19 1.8 RTi;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SAAB900  2.0i;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT 127 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT 133 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT Fura 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT Panda 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT Ritmo 75 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT Ronda 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;"SUBARU 1300 DL / 1600 /
Leone  C19 1.3 / 1.6";;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SUBARU 600 Rex / 700 GL ;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;128 131 / 132 / Ritmo 1.5;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;Doblò Cargo Ducato 2.0;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;NISSAN 200 SX (Z20E);;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;NISSAN Terrano (Z 24 S);;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;RENAULT R19 1.8 RTi;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SAAB900  2.0i;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT 127 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT 133 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT Fura 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT Panda 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT Ritmo 75 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SEAT Ronda 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;"SUBARU 1300 DL / 1600 /
Leone  C19 1.3 / 1.6";;;;None.jpg
Bujia de encendido;NGK;BP6ES - BP6EY - BPR6EGP - BPR6EIX;SUBARU 600 Rex / 700 GL ;;;;None.jpg
Bujia de encendido;NGK;BP6ET -  -  - ;ALFA ROMEO 145 2.0 16v Turbo;;;;None.jpg
Bujia de encendido;NGK;BP6ET -  -  - ;AUDI 200 2.2;;;;None.jpg
Bujia de encendido;NGK;BP6ET -  -  - ;SEAT Ibiza 1.6i / 2.0i;;;;None.jpg
Bujia de encendido;NGK;BP6ET -  -  - ;SEAT Toledo 1.6i / 2.0i;;;;None.jpg
Bujia de encendido;NGK;BP6ET -  -  - ;ALFA ROMEO 145 2.0 16v Turbo;;;;None.jpg
Bujia de encendido;NGK;BP6ET -  -  - ;AUDI 200 2.2;;;;None.jpg
Bujia de encendido;NGK;BP6ET -  -  - ;SEAT Ibiza 1.6i / 2.0i;;;;None.jpg
Bujia de encendido;NGK;BP6ET -  -  - ;SEAT Toledo 1.6i / 2.0i;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;ARO Serie 10 1.4;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN 3 CV / IES Carga/Gringa ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN Ami 8 Club/Elysée,M28 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN AX330 / AK6 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN CX Pallas 2.0 / 2.2 / 2.4;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN Super America / Mehari ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;DACIA 1210 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;DACIA 1410 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;DACIA 1300 / 1310 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;DACIA Duster ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;FORD Corcel / Del Rey 1.6;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;ARO Serie 10 1.4;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN 3 CV / IES Carga/Gringa ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN Ami 8 Club/Elysée,M28 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN AX330 / AK6 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN CX Pallas 2.0 / 2.2 / 2.4;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;CITROËN Super America / Mehari ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;DACIA 1210 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;DACIA 1410 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;DACIA 1300 / 1310 ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;DACIA Duster ;;;;None.jpg
Bujia de encendido;NGK;BP6HS -  - BPR6HGP - BPR6HIX;FORD Corcel / Del Rey 1.6;;;;None.jpg
Bujia de encendido;NGK;BP7ET -  -  - ;AUDI 100 2.2 Turbo;;;;None.jpg
Bujia de encendido;NGK;BP7ET -  -  - ;AUDI 100 2.2 Turbo;;;;None.jpg
Bujia de encendido;NGK;BPR4FS -  -  - ;CHEVROLET (GM) C-1500 ;;;;None.jpg
Bujia de encendido;NGK;BPR4FS -  -  - ;CHEVROLET (GM) Silverado 5.7 L;;;;None.jpg
Bujia de encendido;NGK;BPR4FS -  -  - ;CHEVROLET (GM) C-1500 ;;;;None.jpg
Bujia de encendido;NGK;BPR4FS -  -  - ;CHEVROLET (GM) Silverado 5.7 L;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS -  -  - ;CHEVROLET (GM) Cavalier 2.2L  MPI;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS -  -  - ;FORD Bronco 3.0 / 4.0 V6;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS -  -  - ;CHEVROLET (GM) Cavalier 2.2L  MPI;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS -  -  - ;FORD Bronco 3.0 / 4.0 V6;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-10 -  -  - ;FORD Fiesta 1.3 8v  Endura;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-10 -  -  - ;FORD Ka 1.3 8v Endura;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-10 -  -  - ;FORD Ranger 2.3 (SOHC - 8 bujías);;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-10 -  -  - ;FORD Ranger 2.5 (SOHC - 8 bujías);;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-10 -  -  - ;FORD Fiesta 1.3 8v  Endura;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-10 -  -  - ;FORD Ka 1.3 8v Endura;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-10 -  -  - ;FORD Ranger 2.3 (SOHC - 8 bujías);;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-10 -  -  - ;FORD Ranger 2.5 (SOHC - 8 bujías);;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-13 -  -  - ;FORD Explorer 3.0 / 4.0L;;;;None.jpg
Bujia de encendido;NGK;BPR5EFS-13 -  -  - ;FORD Explorer 3.0 / 4.0L;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;ALFA ROMEO 164 3.0 V6;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Omega GLS 2.0;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Omega GLS 2.2;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;DAEWOO Damas 0.8 SOHC;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;DAEWOO Damas / Labo 0.8 SOHC;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;"DATSUN 1300 / 1500 / 180B /
SX / Pick-up ";;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Ducato Duna 1.3 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Duna Duna 1.4 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Duna Duna 1.5 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Duna Duna 1.6 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Duna Duna Fiorino 1.5;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Strada Adventure Tempra 2.0 / 2.0i  8v;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Tempra Tipo 1.6  8v MPI;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Uno Uno 1.3 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Uno Uno 1.4 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Uno Uno 1.5 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Uno Uno 1.6 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;NISSAN Pathfinder 2.4;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;NISSAN Sentra LX / SGX;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;NISSAN Sunny LX / SGX;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;RENAULT Express RL 1.6  8v (C3L);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;RENAULT Megane 2.0 8v (F3R);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;RENAULT Scénic 2.0 8v (F3R);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;RENAULT Trafic 2.0i 8v (F3R);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Alto 550 (SS40 / SS80) ;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Samurai 1.3  (SJ413-6 / G13A);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Samurai 1.6;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Vitara 1.6 8v Carburado (G16A);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Vitara 1.6 8v Inj.(G16A -Bobina integrado al distr.);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;VOLKSWAGEN Amazon ;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;ALFA ROMEO 164 3.0 V6;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Omega GLS 2.0;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;CHEVROLET (GM) Omega GLS 2.2;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;DAEWOO Damas 0.8 SOHC;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;DAEWOO Damas / Labo 0.8 SOHC;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;"DATSUN 1300 / 1500 / 180B /
SX / Pick-up ";;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Ducato Duna 1.3 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Duna Duna 1.4 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Duna Duna 1.5 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Duna Duna 1.6 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Duna Duna Fiorino 1.5;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Strada Adventure Tempra 2.0 / 2.0i  8v;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Tempra Tipo 1.6  8v MPI;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Uno Uno 1.3 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Uno Uno 1.4 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Uno Uno 1.5 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;Uno Uno 1.6 carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;NISSAN Pathfinder 2.4;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;NISSAN Sentra LX / SGX;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;NISSAN Sunny LX / SGX;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;RENAULT Express RL 1.6  8v (C3L);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;RENAULT Megane 2.0 8v (F3R);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;RENAULT Scénic 2.0 8v (F3R);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;RENAULT Trafic 2.0i 8v (F3R);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Alto 550 (SS40 / SS80) ;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Samurai 1.3  (SJ413-6 / G13A);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Samurai 1.6;;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Vitara 1.6 8v Carburado (G16A);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;SUZUKI Vitara 1.6 8v Inj.(G16A -Bobina integrado al distr.);;;;None.jpg
Bujia de encendido;NGK;BPR5ES - BPR5EY - BPR5EGP - BPR5EIX;VOLKSWAGEN Amazon ;;;;None.jpg
Bujia de encendido;NGK;BPR5ES-11 -  - BPR5EGP - BPR5EIX-11;KIA MOTORS Avella 1.5 / SOHC;;;;None.jpg
Bujia de encendido;NGK;BPR5ES-11 -  - BPR5EGP - BPR5EIX-11;KIA MOTORS Avella 1.5 / SOHC;;;;None.jpg
Bujia de encendido;NGK;BPR5ES-11 - BPR5EY-11 - BPR5EGP - BPR5EIX-11;CHEVROLET (GM) Ipanema GL 1.8 Carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES-11 - BPR5EY-11 - BPR5EGP - BPR5EIX-11;CHEVROLET (GM) Kadett GL 1.8 Carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES-11 - BPR5EY-11 - BPR5EGP - BPR5EIX-11;CHEVROLET (GM) Monza GL/GLS 1.8 / 2.0 Carb.;;;;None.jpg
Bujia de encendido;NGK;BPR5ES-11 - BPR5EY-11 - BPR5EGP - BPR5EIX-11;CHEVROLET (GM) Monza GL/GLS 1.8 / 2.0i EFI;;;;None.jpg
